iter	Logloss
1512	0.1943543036
1513	0.1943161262
1514	0.1942502562
1515	0.1941398059
1516	0.1940174975
1517	0.1939529325
1518	0.1939080302
1519	0.1937856797
1520	0.1937203856
1521	0.1936042093
1522	0.193505476
1523	0.1934183684
1524	0.1933271177
1525	0.1932083096
1526	0.1930963878
1527	0.1929821069
1528	0.1928365911
1529	0.1927314912
1530	0.1926499526
1531	0.1925530916
1532	0.1924279897
1533	0.1922935169
1534	0.192181946
1535	0.1920754272
1536	0.1919539105
1537	0.1918899934
1538	0.1917749278
1539	0.1916060332
1540	0.1915101199
1541	0.1913885476
1542	0.1913119347
1543	0.1911904469
1544	0.1910903546
1545	0.1909908944
1546	0.1909052915
1547	0.1908186473
1548	0.1907099355
1549	0.1906010125
1550	0.1905194444
1551	0.1904866801
1552	0.1904008574
1553	0.1902891145
1554	0.1901722474
1555	0.1900930191
1556	0.1899517105
1557	0.1898908238
1558	0.1898060108
1559	0.1896913469
1560	0.1895706459
1561	0.189469133
1562	0.1893552839
1563	0.1893069327
1564	0.1892401801
1565	0.1891552438
1566	0.1890441771
1567	0.1889593188
1568	0.1888259783
1569	0.1886827441
1570	0.1885775106
1571	0.1884804581
1572	0.1883903271
1573	0.188259418
1574	0.1881504573
1575	0.1880216496
1576	0.1879101682
1577	0.1877981896
1578	0.1877283217
1579	0.1876055727
1580	0.18751504
1581	0.187422068
1582	0.1873171043
1583	0.1871926296
1584	0.1870838349
1585	0.1869986121
1586	0.1868957752
1587	0.1867887236
1588	0.1866523633
1589	0.1865609266
1590	0.1864483886
1591	0.186393277
1592	0.1863282367
1593	0.1862464628
1594	0.1861788841
1595	0.1860778175
1596	0.1860085325
1597	0.1859299723
1598	0.1858637953
1599	0.185772274
1600	0.1856317486
1601	0.1855198333
1602	0.1854944805
1603	0.1853747648
1604	0.1853044336
1605	0.1852121324
1606	0.1851212198
1607	0.1850177497
1608	0.1849430643
1609	0.1848453707
1610	0.1847958552
1611	0.1846920035
1612	0.184552104
1613	0.184467752
1614	0.1843582306
1615	0.184214999
1616	0.1841975498
1617	0.1840567889
1618	0.1839413857
1619	0.1838349858
1620	0.1837239136
1621	0.1836084078
1622	0.1835343063
1623	0.1834286797
1624	0.1833497103
1625	0.1832795568
1626	0.1831661236
1627	0.1830367709
1628	0.1829431145
1629	0.1828280156
1630	0.1827012918
1631	0.1825967231
1632	0.1825535128
1633	0.1825261621
1634	0.1824338306
1635	0.1823084508
1636	0.1822138576
1637	0.1821322709
1638	0.1820322875
1639	0.181924821
1640	0.1818321725
1641	0.1817625041
1642	0.1816830863
1643	0.1815750259
1644	0.1815031671
1645	0.1814244631
1646	0.1813003484
1647	0.1812007643
1648	0.1810996693
1649	0.1809939959
1650	0.1809209661
1651	0.1808091643
1652	0.1807030846
1653	0.1805769592
1654	0.1804707331
1655	0.1803635784
1656	0.1802575014
1657	0.1801648222
1658	0.1800928805
1659	0.1799953583
1660	0.1798992515
1661	0.1798200897
1662	0.1797115599
1663	0.1796787754
1664	0.1795661289
1665	0.1794426777
1666	0.1793706683
1667	0.1792748888
1668	0.1791682472
1669	0.1790589642
1670	0.1790003535
1671	0.1788884333
1672	0.1788116364
1673	0.1787173668
1674	0.1786023013
1675	0.1785325948
1676	0.1784233709
1677	0.1783253554
1678	0.1782319864
1679	0.1781483741
1680	0.1780402288
1681	0.1779392989
1682	0.1778361872
1683	0.1777379946
1684	0.1776424831
1685	0.1775424279
1686	0.1774519474
1687	0.1773564101
1688	0.17725405
1689	0.177204047
1690	0.1770947019
1691	0.1770815478
1692	0.1769782636
1693	0.1768725912
1694	0.1768059283
1695	0.1767176817
1696	0.1766119245
1697	0.1764917724
1698	0.1764090432
1699	0.1763494522
1700	0.1762495121
1701	0.1761732266
1702	0.1761347259
1703	0.1760289614
1704	0.1759087881
1705	0.1757968367
1706	0.1757054392
1707	0.1756089646
1708	0.1755300591
1709	0.1754433108
1710	0.1753791192
1711	0.1752786998
1712	0.1751537159
1713	0.1750698136
1714	0.1749869136
1715	0.1749066433
1716	0.174844591
1717	0.1747359808
1718	0.1746391632
1719	0.1745449134
1720	0.1745072274
1721	0.1744053941
1722	0.1743163849
1723	0.1742834113
1724	0.1741927332
1725	0.1740838493
1726	0.1739941139
1727	0.1739305942
1728	0.1738312569
1729	0.1737219213
1730	0.1736284945
1731	0.1735569391
1732	0.1734730675
1733	0.1734078587
1734	0.1733215373
1735	0.1732118061
1736	0.1730913138
1737	0.1730166732
1738	0.1729102644
1739	0.172854428
1740	0.1727982579
1741	0.1727246641
1742	0.1726128141
1743	0.1725156274
1744	0.17241998
1745	0.1723252482
1746	0.1722353238
1747	0.1721609716
1748	0.1720799493
1749	0.1719813139
1750	0.1718815993
1751	0.1717925407
1752	0.1717213365
1753	0.1716489313
1754	0.1715636865
1755	0.1714899796
1756	0.1714115014
1757	0.1713198137
1758	0.1712159648
1759	0.1711238516
1760	0.1710493049
1761	0.1709630181
1762	0.170877067
1763	0.1707689178
1764	0.1706841822
1765	0.170607965
1766	0.1705668029
1767	0.1705225897
1768	0.1704228259
1769	0.1703547162
1770	0.1702484746
1771	0.1701505796
1772	0.1700773304
1773	0.1699950753
1774	0.1699105452
1775	0.1698212859
1776	0.169735562
1777	0.1696593554
1778	0.1695584194
1779	0.1694731205
1780	0.169389008
1781	0.1692865582
1782	0.1692118383
1783	0.1691662086
1784	0.169093459
1785	0.1689979168
1786	0.1688889623
1787	0.168778414
1788	0.1687038925
1789	0.1686382703
1790	0.1685205603
1791	0.168428265
1792	0.1683321481
1793	0.1682737793
1794	0.1681751423
1795	0.1680799202
1796	0.1679911517
1797	0.1678918078
1798	0.1678033566
1799	0.1676957175
1800	0.1676339326
1801	0.1675398413
1802	0.1674394592
1803	0.1673882042
1804	0.1672878128
1805	0.1672322801
1806	0.1671267567
1807	0.1670600546
1808	0.1669649112
1809	0.1669108267
1810	0.1668821364
1811	0.1668045633
1812	0.1667328356
1813	0.1666299388
1814	0.1665299059
1815	0.166480283
1816	0.1664024778
1817	0.1663125872
1818	0.1662505004
1819	0.1661759336
1820	0.1660994522
1821	0.1660173349
1822	0.1659378592
1823	0.165871814
1824	0.1657890979
1825	0.1656796927
1826	0.1656511978
1827	0.1655653547
1828	0.1654790283
1829	0.1654213847
1830	0.165311548
1831	0.1652182471
1832	0.165106095
1833	0.1650285947
1834	0.1649658217
1835	0.1648826629
1836	0.1647976064
1837	0.1647118612
1838	0.1646310443
1839	0.1645131547
1840	0.1644276707
1841	0.1643518773
1842	0.1642934003
1843	0.1642004391
1844	0.1641033591
1845	0.1640140231
1846	0.1638999233
1847	0.163836498
1848	0.1637607855
1849	0.1636859409
1850	0.1636090981
1851	0.1635092066
1852	0.1634621291
1853	0.163366456
1854	0.1632898406
1855	0.1632175858
1856	0.1631686231
1857	0.1630631578
1858	0.1629930027
1859	0.1629206848
1860	0.1628705982
1861	0.1628061099
1862	0.1627379286
1863	0.1626612637
1864	0.1625944111
1865	0.1625295774
1866	0.1624694056
1867	0.1623768141
1868	0.1623270156
1869	0.1622361776
1870	0.1621352021
1871	0.1620668674
1872	0.1619718037
1873	0.161886996
1874	0.1617930885
1875	0.1617190914
1876	0.161695585
1877	0.1616292489
1878	0.1615517326
1879	0.1614764179
1880	0.1614099861
1881	0.1613171927
1882	0.1612151808
1883	0.161144316
1884	0.1611018967
1885	0.1610619227
1886	0.1609799448
1887	0.1609237255
1888	0.1608103078
1889	0.1607348476
1890	0.1606783597
1891	0.1606000749
1892	0.1605184727
1893	0.160454834
1894	0.1604060154
1895	0.1603108967
1896	0.1602126535
1897	0.1601226461
1898	0.1600325938
1899	0.159953902
1900	0.1598462092
1901	0.1597713615
1902	0.1596922972
1903	0.1596301089
1904	0.1595731932
1905	0.1594897025
1906	0.1593858189
1907	0.1593150546
1908	0.1592541611
1909	0.1591765525
1910	0.1590980669
1911	0.1590042662
1912	0.1589223793
1913	0.1588740892
1914	0.1587861038
1915	0.1586864329
1916	0.1586273775
1917	0.1585430828
1918	0.1584525785
1919	0.1583773098
1920	0.1583338574
1921	0.1582468539
1922	0.1581879159
1923	0.1580900004
1924	0.1579979929
1925	0.1578915626
1926	0.15778869
1927	0.1577051322
1928	0.1576189632
1929	0.1575370882
1930	0.1574662755
1931	0.1573905137
1932	0.1573091083
1933	0.1572333982
1934	0.1571590665
1935	0.1570850367
1936	0.1570049672
1937	0.1569340709
1938	0.1568637905
1939	0.1568166453
1940	0.1567294493
1941	0.1566727607
1942	0.1565912779
1943	0.1564950775
1944	0.1564600234
1945	0.1563977093
1946	0.1563238529
1947	0.1562312602
1948	0.156143534
1949	0.1560757711
1950	0.1559961158
1951	0.155923819
1952	0.1558567413
1953	0.1558090347
1954	0.1557207869
1955	0.1556545976
1956	0.1555957222
1957	0.1555112989
1958	0.1554197307
1959	0.1553392749
1960	0.1552511115
1961	0.1551794079
1962	0.1551099769
1963	0.1550360471
1964	0.1549542334
1965	0.1548866186
1966	0.1548020955
1967	0.1547089615
1968	0.1546176042
1969	0.1545222776
1970	0.1544868782
1971	0.154432773
1972	0.1543318336
1973	0.1542748336
1974	0.1542196469
1975	0.1541420776
1976	0.1540624799
1977	0.1540107952
1978	0.153912811
1979	0.1538343524
1980	0.1537507656
1981	0.1536560888
1982	0.1535767529
1983	0.1535114376
1984	0.1534295895
1985	0.1533392135
1986	0.1532612913
1987	0.1531766635
1988	0.1531155255
1989	0.1530271996
1990	0.1529540906
1991	0.152865906
1992	0.152795731
1993	0.152703392
1994	0.1526261388
1995	0.1525734142
1996	0.1524910021
1997	0.1524087956
1998	0.1523359013
1999	0.15225221
2000	0.1522386774
2001	0.1521682602
2002	0.1520965518
2003	0.1520435697
2004	0.1519782182
2005	0.1519290514
2006	0.1518572386
2007	0.1517792666
2008	0.151691708
2009	0.151639967
2010	0.1515664208
2011	0.1514875046
2012	0.1514120411
2013	0.1513549876
2014	0.1512963028
2015	0.1512163334
2016	0.1511407242
2017	0.1510684443
2018	0.1510509814
2019	0.1509629719
2020	0.1509373463
2021	0.1508756016
2022	0.1507930178
2023	0.1507344256
2024	0.1506809416
2025	0.1506206575
2026	0.1505544476
2027	0.1504889198
2028	0.1504319422
2029	0.1503601682
2030	0.1503245583
2031	0.1502453203
2032	0.1501568977
2033	0.1500844277
2034	0.1500224053
2035	0.1499512934
2036	0.1498683702
2037	0.1498035105
2038	0.149711951
2039	0.1496361755
2040	0.1495828603
2041	0.1494947185
2042	0.1494135544
2043	0.1493523632
2044	0.1492767223
2045	0.1491943412
2046	0.1491017003
2047	0.1490313417
2048	0.1489607087
2049	0.1489231859
2050	0.1488556917
2051	0.1488129713
2052	0.1487398298
2053	0.1486583649
2054	0.1486007491
2055	0.1485291502
2056	0.1484612441
2057	0.1484005064
2058	0.1482996569
2059	0.1482286588
2060	0.1481314604
2061	0.1480525973
2062	0.1479883982
2063	0.1479042082
2064	0.1478406747
2065	0.1477806939
2066	0.1477288616
2067	0.1477087322
2068	0.1476521279
2069	0.1476167734
2070	0.1475373161
2071	0.1474934389
2072	0.1474215298
2073	0.1473311432
2074	0.1472690101
2075	0.1471906877
2076	0.1471012291
2077	0.1470302431
2078	0.1469587686
2079	0.1469017898
2080	0.1467960977
2081	0.1467118154
2082	0.1466491917
2083	0.1466037365
2084	0.1465408371
2085	0.1464610063
2086	0.1463794807
2087	0.1463000327
2088	0.146255326
2089	0.1461797947
2090	0.1461284415
2091	0.1460544461
2092	0.1459795112
2093	0.1459012922
2094	0.1458065515
2095	0.1457468643
2096	0.145660152
2097	0.1455803625
2098	0.1455239182
2099	0.1454496184
2100	0.1454211431
2101	0.1453494052
2102	0.1452606145
2103	0.1451902726
2104	0.1451261893
2105	0.1450461156
2106	0.1450059029
2107	0.1449246883
2108	0.1448663288
2109	0.144801237
2110	0.1447343575
2111	0.1447212026
2112	0.1446537386
2113	0.1446018763
2114	0.1445596747
2115	0.1444748692
2116	0.1444037615
2117	0.1443572867
2118	0.144300227
2119	0.1442102887
2120	0.1441279797
2121	0.1440670635
2122	0.1440167561
2123	0.1439444019
2124	0.143873885
2125	0.1438115102
2126	0.1437234967
2127	0.143646309
2128	0.1435707189
2129	0.1434900523
2130	0.1434123299
2131	0.1433496459
2132	0.1432753865
2133	0.1432116695
2134	0.1431389967
2135	0.143065277
2136	0.1429930717
2137	0.1429609417
2138	0.1429161164
2139	0.1428569196
2140	0.1427966885
2141	0.1427879901
2142	0.1427308123
2143	0.1426445861
2144	0.1425799574
2145	0.142525555
2146	0.1424556346
2147	0.1423892348
2148	0.1423474367
2149	0.1422763378
2150	0.1422010175
2151	0.1421432674
2152	0.1420865598
2153	0.1420015471
2154	0.1419354635
2155	0.1418707013
2156	0.1418062631
2157	0.1417470641
2158	0.1416880242
2159	0.141657566
2160	0.1415814643
2161	0.1415474674
2162	0.1414830109
2163	0.1414252559
2164	0.1413412379
2165	0.1412910369
2166	0.1412258921
2167	0.1411799629
2168	0.1411713497
2169	0.1410988472
2170	0.141051329
2171	0.1409801784
2172	0.1409205665
2173	0.1408855005
2174	0.140805059
2175	0.1407153034
2176	0.1406575475
2177	0.1405958206
2178	0.140530692
2179	0.1404531942
2180	0.1403925534
2181	0.1403023469
2182	0.1402302679
2183	0.1401743722
2184	0.1400636534
2185	0.1400077974
2186	0.139961154
2187	0.1398812006
2188	0.1398466568
2189	0.1398016622
2190	0.1397206766
2191	0.1396522986
2192	0.1395861761
2193	0.139525456
2194	0.1394733147
2195	0.1394013467
2196	0.139334763
2197	0.1392572373
2198	0.1391891561
2199	0.1391395171
2200	0.1390798981
2201	0.1390069881
2202	0.1389462952
2203	0.1388650468
2204	0.138802045
2205	0.1387347975
2206	0.1386808176
2207	0.1386268556
2208	0.1385546587
2209	0.1384759227
2210	0.1383991771
2211	0.1383711612
2212	0.1383451615
2213	0.1383010754
2214	0.1382304019
2215	0.1381430025
2216	0.138092806
2217	0.1380201689
2218	0.1379576381
2219	0.1378901374
2220	0.1377992577
2221	0.1377400321
2222	0.1376789596
2223	0.1376198348
2224	0.1375685184
2225	0.1374943759
2226	0.1374176202
2227	0.1373441828
2228	0.1373089528
2229	0.1372364578
2230	0.1371523672
2231	0.1370976226
2232	0.1370715266
2233	0.136997839
2234	0.136945328
2235	0.1368960499
2236	0.136856736
2237	0.1368066576
2238	0.1367412208
2239	0.1366845905
2240	0.1366292595
2241	0.1365695037
2242	0.1365024245
2243	0.1364184767
2244	0.1363410748
2245	0.136293413
2246	0.1362256923
2247	0.1361623717
2248	0.1360874417
2249	0.1360236506
2250	0.1359643822
2251	0.1358976342
2252	0.135830858
2253	0.1357657271
2254	0.1356892446
2255	0.135658896
2256	0.1355844053
2257	0.1355389455
2258	0.1354662492
2259	0.1354241983
2260	0.1353738342
2261	0.1353063762
2262	0.1352431833
2263	0.1351900912
2264	0.1351169462
2265	0.1350523688
2266	0.1350102847
2267	0.1349508927
2268	0.1348802812
2269	0.1347995824
2270	0.13474414
2271	0.1346833387
2272	0.1346076843
2273	0.1345479619
2274	0.1344866598
2275	0.1344317845
2276	0.1343837568
2277	0.1343426003
2278	0.1342761604
2279	0.1342183312
2280	0.1341516047
2281	0.1340756937
2282	0.1340317664
2283	0.1339745651
2284	0.1339077769
2285	0.1338528876
2286	0.1337819225
2287	0.133773178
2288	0.1337305131
2289	0.1336638683
2290	0.1336082276
2291	0.133559369
2292	0.133508497
2293	0.1334657865
2294	0.133414961
2295	0.133371846
2296	0.1332895586
2297	0.1332402465
2298	0.1332327492
2299	0.1331868616
2300	0.1331090526
2301	0.1330690706
2302	0.1330101379
2303	0.1329504331
2304	0.1329139367
2305	0.1328614167
2306	0.1327962332
2307	0.1327225132
2308	0.1326421821
2309	0.1325832373
2310	0.1325259666
2311	0.1324615202
2312	0.1324026997
2313	0.1323496648
2314	0.1322754527
2315	0.1322275849
2316	0.1321541478
2317	0.1320857573
2318	0.1320593863
2319	0.1320158247
2320	0.1319535329
2321	0.1318983099
2322	0.1318303901
2323	0.131776561
2324	0.131730895
2325	0.1316657964
2326	0.1316054714
2327	0.131540929
2328	0.1314951106
2329	0.1314646196
2330	0.1313965902
2331	0.1313317374
2332	0.1312907898
2333	0.1312367922
2334	0.1311823004
2335	0.1311407288
2336	0.1310756561
2337	0.1310209363
2338	0.13095732
2339	0.1309033726
2340	0.1308415543
2341	0.1307946212
2342	0.1307258187
2343	0.1306624479
2344	0.1306118329
2345	0.1305442743
2346	0.1305059811
2347	0.1304373794
2348	0.1303850753
2349	0.1303306704
2350	0.130272108
2351	0.1302155237
2352	0.1301680902
2353	0.1301062482
2354	0.1300599002
2355	0.1299938319
2356	0.1299186534
2357	0.1298927001
2358	0.129841104
2359	0.1297889708
2360	0.1297250452
2361	0.1296804249
2362	0.1296357533
2363	0.1296144706
2364	0.1295592664
2365	0.1294956291
2366	0.1294380528
2367	0.1293701366
2368	0.1293163976
2369	0.1292382658
2370	0.129205751
2371	0.1291423476
2372	0.1290960012
2373	0.1290290117
2374	0.1289818102
2375	0.1289137193
2376	0.1288413262
2377	0.1287799183
2378	0.1287534982
2379	0.1286882269
2380	0.128635787
2381	0.1285669051
2382	0.1285168099
2383	0.1284539178
2384	0.1283907257
2385	0.1283840517
2386	0.1283549459
2387	0.1283053209
2388	0.1282479313
2389	0.1281699025
2390	0.1281326461
2391	0.1280711704
2392	0.128024782
2393	0.1279727583
2394	0.1279051734
2395	0.1278504758
2396	0.1278149681
2397	0.1277744996
2398	0.127717216
2399	0.1276640035
2400	0.1276055735
2401	0.1275333394
2402	0.1275028554
2403	0.1274429534
2404	0.1273862205
2405	0.1273267317
2406	0.1272829067
2407	0.1272225209
2408	0.1272110229
2409	0.1271652866
2410	0.1271170212
2411	0.1270426426
2412	0.1269785238
2413	0.126916509
2414	0.1268814395
2415	0.1268331333
2416	0.1267699964
2417	0.1267368497
2418	0.1266787667
2419	0.1266240851
2420	0.1265661455
2421	0.1265196961
2422	0.1264597053
2423	0.1263946572
2424	0.1263152898
2425	0.1262716135
2426	0.1262316595
2427	0.1261755377
2428	0.1261321605
2429	0.126066848
2430	0.1260077177
2431	0.1259534121
2432	0.1258987886
2433	0.1258637029
2434	0.1257906543
2435	0.1257110109
2436	0.1256481165
2437	0.1255937658
2438	0.1255823565
2439	0.1255344035
2440	0.1254691729
2441	0.1254206641
2442	0.1253570247
2443	0.1252892232
2444	0.1252274879
2445	0.1251728738
2446	0.1251197745
2447	0.125091873
2448	0.1250123306
2449	0.1249513326
2450	0.1248879204
2451	0.1248301585
2452	0.1247680246
2453	0.1247115219
2454	0.1246564387
2455	0.1246075309
2456	0.1245477635
2457	0.1245094213
2458	0.1244691367
2459	0.1244173108
2460	0.1243543189
2461	0.1242847356
2462	0.1242279639
2463	0.1241560873
2464	0.1241101273
2465	0.1240707005
2466	0.1240184867
2467	0.1239833695
2468	0.1239463626
2469	0.1238869011
2470	0.1238361053
2471	0.1237829105
2472	0.1237298395
2473	0.1236789636
2474	0.1236420327
2475	0.1235988482
2476	0.1235403759
2477	0.1234928387
2478	0.1234381576
2479	0.1233784899
2480	0.1233184705
2481	0.1232692228
2482	0.1232002835
2483	0.1231576054
2484	0.1231028081
2485	0.1230445834
2486	0.1229920917
2487	0.1229354746
2488	0.1229013041
2489	0.1228363106
2490	0.1227819314
2491	0.1227088994
2492	0.1226768493
2493	0.1226164773
2494	0.1225462728
2495	0.1225012032
2496	0.1224914331
2497	0.1224283403
2498	0.122370751
2499	0.1223056736
2500	0.1222626491
2501	0.1222069615
2502	0.1221502852
2503	0.1220969327
2504	0.1220441837
2505	0.1219973003
2506	0.1219486679
2507	0.1218901269
2508	0.1218328577
2509	0.1217976248
2510	0.1217400301
2511	0.1217086765
2512	0.1216550946
2513	0.1216131559
2514	0.1215831488
2515	0.1215271508
2516	0.1214624755
2517	0.1214131453
2518	0.1213804499
2519	0.1213208731
2520	0.1212659027
2521	0.1212163091
2522	0.1211600976
2523	0.1211195001
2524	0.1210554172
2525	0.1210040849
2526	0.1209544856
2527	0.1209225122
2528	0.1208577871
2529	0.12079951
2530	0.1207527099
2531	0.1206929763
2532	0.1206342412
2533	0.1206086558
2534	0.120565018
2535	0.1205265922
2536	0.1204700976
2537	0.1204369007
2538	0.1203853857
2539	0.1203171221
2540	0.1202638727
2541	0.1202132775
2542	0.1201638884
2543	0.1201331341
2544	0.1200795414
2545	0.1200234791
2546	0.1199658978
2547	0.1199166295
2548	0.1198798639
2549	0.1198325974
2550	0.1197924265
2551	0.1197409394
2552	0.1196790774
2553	0.1196296496
2554	0.1195898698
2555	0.1195340678
2556	0.1194760729
2557	0.1194428547
2558	0.1193779819
2559	0.119316469
2560	0.1192710109
2561	0.1192482856
2562	0.1192107784
2563	0.1191623007
2564	0.1191030314
2565	0.1190554818
2566	0.1190088048
2567	0.1189533711
2568	0.1188951736
2569	0.1188248184
2570	0.1187592858
2571	0.1187040945
2572	0.1186463067
2573	0.1185973549
2574	0.1185517875
2575	0.1184969451
2576	0.1184381322
2577	0.1183922689
2578	0.1183376372
2579	0.118317412
2580	0.1182794158
2581	0.1182218628
2582	0.1181819548
2583	0.1181237037
2584	0.1180887172
2585	0.118039181
2586	0.1179825297
2587	0.1179325524
2588	0.1178865564
2589	0.1178365591
2590	0.1177933552
2591	0.1177336379
2592	0.1176832172
2593	0.1176360219
2594	0.1175832104
2595	0.1175251956
2596	0.1175183426
2597	0.117480103
2598	0.1174497533
2599	0.117376741
2600	0.1173273094
2601	0.1172769745
2602	0.1172194833
2603	0.117184041
2604	0.1171603863
2605	0.1171269331
2606	0.1170725492
2607	0.117030356
2608	0.1169669854
2609	0.116961138
2610	0.1169077439
2611	0.1168503522
2612	0.1167965041
2613	0.1167564532
2614	0.116730021
2615	0.1166792509
2616	0.1166169926
2617	0.1165591798
2618	0.116499236
2619	0.1164416346
2620	0.1164200522
2621	0.1163654808
2622	0.1163341411
2623	0.1162998058
2624	0.1162152361
2625	0.1161738683
2626	0.1161350532
2627	0.1160961612
2628	0.1160488461
2629	0.115996302
2630	0.1159609877
2631	0.1159101123
2632	0.115854282
2633	0.1157901464
2634	0.1157701972
2635	0.1157095165
2636	0.115682257
2637	0.1156324944
2638	0.115592297
2639	0.1155516408
2640	0.1154946437
2641	0.1154634548
2642	0.1154179099
2643	0.1153603736
2644	0.1153022679
2645	0.1152604222
2646	0.1152180621
2647	0.1151661576
2648	0.1151192275
2649	0.115057334
2650	0.1150225452
2651	0.1149970773
2652	0.1149632991
2653	0.1149182187
2654	0.1148657045
2655	0.1148079637
2656	0.1147506148
2657	0.1147032389
2658	0.1146677186
2659	0.1146347344
2660	0.1145928201
2661	0.1145639957
2662	0.114509552
2663	0.1144727834
2664	0.1144352829
2665	0.1144137733
2666	0.1143684219
2667	0.1143340426
2668	0.1142943394
2669	0.1142613271
2670	0.1142103779
2671	0.1141672204
2672	0.1141399821
2673	0.114097141
2674	0.1140625058
2675	0.114015351
2676	0.1139656269
2677	0.1139142091
2678	0.1138547288
2679	0.1138116477
2680	0.1137659771
2681	0.1137394592
2682	0.1136824956
2683	0.1136335897
2684	0.1135881747
2685	0.1135390553
2686	0.1134848928
2687	0.1134299934
2688	0.1133730571
2689	0.1133252144
2690	0.1132738807
2691	0.1132621923
2692	0.1132028178
2693	0.1131519907
2694	0.1131013431
2695	0.1130505939
2696	0.1130222627
2697	0.1129874799
2698	0.1129398615
2699	0.1128888107
2700	0.1128357258
2701	0.1127861271
2702	0.1127295014
2703	0.1126750376
2704	0.1126174364
2705	0.1125632133
2706	0.1125196095
2707	0.1124819726
2708	0.1124556321
2709	0.112415764
2710	0.1123715295
2711	0.1123308378
2712	0.1122860945
2713	0.1122400852
2714	0.1121763441
2715	0.1121328589
2716	0.1120963654
2717	0.1120483277
2718	0.1120157133
2719	0.1119828417
2720	0.1119395567
2721	0.1119003159
2722	0.1118581375
2723	0.1118118342
2724	0.1117735011
2725	0.1117418561
2726	0.1117023424
2727	0.1116463391
2728	0.1115844828
2729	0.1115354297
2730	0.111471331
2731	0.1114287504
2732	0.1113858867
2733	0.1113352265
2734	0.1112743254
2735	0.111223831
2736	0.1111851231
2737	0.1111272268
2738	0.1111092088
2739	0.1110728545
2740	0.1110259609
2741	0.1109838191
2742	0.1109615391
2743	0.1109115073
2744	0.1108652932
2745	0.1108211977
2746	0.1107676359
2747	0.1107322919
2748	0.110693287
2749	0.1106442933
2750	0.1105929302
2751	0.1105452471
2752	0.1104966608
2753	0.1104668623
2754	0.1104376658
2755	0.1103951009
2756	0.110367134
2757	0.1103318744
2758	0.1102844738
2759	0.1102636065
2760	0.1102498675
2761	0.1102291283
2762	0.1101689992
2763	0.1101247405
2764	0.110088662
2765	0.1100464805
2766	0.1100184499
2767	0.1099638544
2768	0.1099418472
2769	0.1099025803
2770	0.109857858
2771	0.1098062615
2772	0.1097673262
2773	0.1097439426
2774	0.1096964333
2775	0.109651941
2776	0.1096063658
2777	0.1095705246
2778	0.1095514608
2779	0.1095091792
2780	0.1094540365
2781	0.1094130659
2782	0.1093634329
2783	0.1093205509
2784	0.1092665666
2785	0.1092163394
2786	0.1091810638
2787	0.1091443326
2788	0.1091055893
2789	0.109046434
2790	0.1090023275
2791	0.1089608659
2792	0.1089132033
2793	0.1088893031
2794	0.1088277892
2795	0.1087832075
2796	0.1087411366
2797	0.1087038006
2798	0.1086726951
2799	0.1086335686
2800	0.1085865946
2801	0.1085401819
2802	0.1084925807
2803	0.1084502954
2804	0.1084041282
2805	0.1083506049
2806	0.1083270298
2807	0.1082912827
2808	0.1082419851
2809	0.1082138178
2810	0.1081523185
2811	0.1081041063
2812	0.1080634907
2813	0.1080298332
2814	0.1079787935
2815	0.1079374281
2816	0.1079082558
2817	0.1078682436
2818	0.1078332766
2819	0.1078022381
2820	0.1077450628
2821	0.1077028236
2822	0.1076477636
2823	0.107608665
2824	0.1075800293
2825	0.1075479927
2826	0.1075152889
2827	0.1074770597
2828	0.1074546819
2829	0.1073986629
2830	0.107371904
2831	0.1073389433
2832	0.1073004498
2833	0.1072659099
2834	0.1072332514
2835	0.1071925086
2836	0.1071454519
2837	0.1071062806
2838	0.1070637307
2839	0.1070134274
2840	0.106966936
2841	0.1069202217
2842	0.1068640146
2843	0.1068315805
2844	0.10678367
2845	0.1067382902
2846	0.1067074084
2847	0.106663987
2848	0.1066061962
2849	0.1065625134
2850	0.1065241326
2851	0.1064882329
2852	0.1064422219
2853	0.1063874007
2854	0.1063642415
2855	0.1063345368
2856	0.1062972857
2857	0.1062612503
2858	0.1062284881
2859	0.106182304
2860	0.1061415738
2861	0.1060934323
2862	0.1060572948
2863	0.1060211821
2864	0.1059783621
2865	0.1059354498
2866	0.1058896298
2867	0.1058638057
2868	0.1058076804
2869	0.1057702504
2870	0.1057184232
2871	0.1056857221
2872	0.1056528303
2873	0.1056089078
2874	0.1055860554
2875	0.105558437
2876	0.1055023754
2877	0.1054680563
2878	0.1054343113
2879	0.1053909105
2880	0.1053463413
2881	0.1052950154
2882	0.1052431645
2883	0.1051895493
2884	0.1051455908
2885	0.1051089949
2886	0.1050704087
2887	0.1050245191
2888	0.1050058641
2889	0.1049532081
2890	0.1049089247
2891	0.1048604914
2892	0.1048396357
2893	0.1047942744
2894	0.1047333825
2895	0.1047262499
2896	0.1046880801
2897	0.1046430321
2898	0.1046159516
2899	0.1045888468
2900	0.1045403233
2901	0.1045179133
2902	0.1044748856
2903	0.1044248416
2904	0.1043805478
2905	0.1043379772
2906	0.1042797913
2907	0.1042339389
2908	0.1041945202
2909	0.1041510953
2910	0.1041268628
2911	0.1041024315
2912	0.1040656135
2913	0.1040240647
2914	0.1039806949
2915	0.1039513939
2916	0.1039372756
2917	0.1039047709
2918	0.103858784
2919	0.1038217265
2920	0.1037845185
2921	0.1037244111
2922	0.1037171026
